tipo,titulo,fecha,id,genero
short,Men Boxing,1891-6,tt0241715,Action
short,The Boxing Cats (Prof. Welton's),1894-7,tt0219560,Action
short,Lasso Thrower,1894-10,tt1770693,Action
short,Mexican Knife Duel,1894-10,tt1770702,Action
short,Bataille de femmes,1896-4,tt1666737,Action
short,An Affair of Honor,1897-5,tt0216529,Action
short,Atlantic City Fire Department,1897-8,tt0217263,Action
short,The Little Reb,1897-2,tt0285297,Action
short,Fencing Contest from 'The Three Musketeers',1898-9,tt0308254,Action
short,Train Arriving at Bombay Station,0-0,tt0320653,Action
short,Lutteurs japonais,1898-2,tt6523144,Action
short,Attack on a China Mission,1900-11,tt0000273,Action
short,Guillaume Tell,0-0,tt0283365,Action
short,Fire!,1901-10,tt0000355,Action
short,Stop Thief!,1901-10,tt0132534,Action
short,The Gordon Sisters Boxing,1901-4,tt0335124,Action
short,Een avontuur bij de maan,1902-9,tt0000417,Action
short,A Fight with Sledgehammers,1902-9,tt0906589,Action
short,The Great Train Robbery,1903-12,tt0000439,Action
short,Life of an American Fireman,1903-1,tt0000447,Action
short,A Desperate Poaching Affray,1903-7,tt0231445,Action
short,The Physical Culture Girl,1903-10,tt0347773,Action
short,New York Harbor Police Boat Patrol Capturing Pirates,1903-5,tt0368073,Action
short,Le ballon d'Andrée au pole nord,1903-1,tt0404804,Action
short,On Forbidden Ground,1903-1,tt0418994,Action
short,Rescue of Child from Indians,1903-9,tt0485038,Action
short,Trappers Crossing Bald Mountain,1903-9,tt0488230,Action
short,Settler's Home Life,1903-9,tt0488201,Action
short,Will the Express Overtake Them?,1903-11,tt1946517,Action
short,Railroad Smashup,1904-11,tt0000496,Action
short,Le voyage à travers l'impossible,1904-None,tt0000499,Action
short,Life of an American Fireman,1904-None,tt0812271,Action
short,Battle of Chemulpo Bay,1904-4,tt0847550,Action
short,Un coup d'oeil par étage,1904-3,tt1082187,Action
short,The Little Train Robbery,1905-9,tt0000521,Action
short,The Moonshiners,0-0,tt0000522,Action
short,The Train Wreckers,1905-11,tt0234913,Action
short,En moderne Søhelt,1907-10,tt1799086,Action
short,The Pay Train Robbery,1907-12,tt1954964,Action
short,The Planter's Wife,1908-10,tt0000741,Action
short,The Call of the Wild,1908-10,tt0000654,Action
short,The Red Girl,1908-9,tt0000747,Action
short,The Adventures of Dollie,1908-7,tt0000628,Action
short,The Zulu's Heart,1908-10,tt0000789,Action
short,The Guerrilla,1908-11,tt0000697,Action
short,The Count of Monte Cristo,1908-2,tt0000668,Action
short,A Woman's Way,1908-11,tt0000787,Action
short,The Girl and the Outlaw,1908-9,tt0000694,Action
short,The Greaser's Gauntlet,1908-8,tt0000695,Action
short,The Red Man and the Child,1908-7,tt0000748,Action
short,Men Boxing,1891-6,tt0241715,Action
short,The Boxing Cats (Prof. Welton's),1894-7,tt0219560,Action
short,Lasso Thrower,1894-10,tt1770693,Action
short,Mexican Knife Duel,1894-10,tt1770702,Action
short,Bataille de femmes,1896-4,tt1666737,Action
short,An Affair of Honor,1897-5,tt0216529,Action
short,Atlantic City Fire Department,1897-8,tt0217263,Action
short,The Little Reb,1897-2,tt0285297,Action
short,Fencing Contest from 'The Three Musketeers',1898-9,tt0308254,Action
short,Train Arriving at Bombay Station,0-0,tt0320653,Action
short,Lutteurs japonais,1898-2,tt6523144,Action
short,Attack on a China Mission,1900-11,tt0000273,Action
short,Guillaume Tell,0-0,tt0283365,Action
short,Fire!,1901-10,tt0000355,Action
short,Stop Thief!,1901-10,tt0132534,Action
short,The Gordon Sisters Boxing,1901-4,tt0335124,Action
short,Een avontuur bij de maan,1902-9,tt0000417,Action
short,A Fight with Sledgehammers,1902-9,tt0906589,Action
short,The Great Train Robbery,1903-12,tt0000439,Action
short,Life of an American Fireman,1903-1,tt0000447,Action
short,A Desperate Poaching Affray,1903-7,tt0231445,Action
short,The Physical Culture Girl,1903-10,tt0347773,Action
short,New York Harbor Police Boat Patrol Capturing Pirates,1903-5,tt0368073,Action
short,Le ballon d'Andrée au pole nord,1903-1,tt0404804,Action
short,On Forbidden Ground,1903-1,tt0418994,Action
short,Rescue of Child from Indians,1903-9,tt0485038,Action
short,Trappers Crossing Bald Mountain,1903-9,tt0488230,Action
short,Settler's Home Life,1903-9,tt0488201,Action
short,Will the Express Overtake Them?,1903-11,tt1946517,Action
short,Railroad Smashup,1904-11,tt0000496,Action
short,Le voyage à travers l'impossible,1904-None,tt0000499,Action
short,Life of an American Fireman,1904-None,tt0812271,Action
short,Battle of Chemulpo Bay,1904-4,tt0847550,Action
short,Un coup d'oeil par étage,1904-3,tt1082187,Action
short,The Little Train Robbery,1905-9,tt0000521,Action
short,The Moonshiners,0-0,tt0000522,Action
short,The Train Wreckers,1905-11,tt0234913,Action
short,En moderne Søhelt,1907-10,tt1799086,Action
short,The Pay Train Robbery,1907-12,tt1954964,Action
short,The Planter's Wife,1908-10,tt0000741,Action
short,The Call of the Wild,1908-10,tt0000654,Action
short,The Red Girl,1908-9,tt0000747,Action
short,The Adventures of Dollie,1908-7,tt0000628,Action
short,The Zulu's Heart,1908-10,tt0000789,Action
short,The Guerrilla,1908-11,tt0000697,Action
short,The Count of Monte Cristo,1908-2,tt0000668,Action
short,A Woman's Way,1908-11,tt0000787,Action
short,The Girl and the Outlaw,1908-9,tt0000694,Action
short,The Greaser's Gauntlet,1908-8,tt0000695,Action
short,The Red Man and the Child,1908-7,tt0000748,Action
short,Men Boxing,1891-6,tt0241715,Action
short,The Boxing Cats (Prof. Welton's),1894-7,tt0219560,Action
short,Lasso Thrower,1894-10,tt1770693,Action
short,Mexican Knife Duel,1894-10,tt1770702,Action
short,Bataille de femmes,1896-4,tt1666737,Action
short,An Affair of Honor,1897-5,tt0216529,Action
short,Atlantic City Fire Department,1897-8,tt0217263,Action
short,The Little Reb,1897-2,tt0285297,Action
short,Fencing Contest from 'The Three Musketeers',1898-9,tt0308254,Action
short,Train Arriving at Bombay Station,0-0,tt0320653,Action
short,Lutteurs japonais,1898-2,tt6523144,Action
short,Attack on a China Mission,1900-11,tt0000273,Action
short,Guillaume Tell,0-0,tt0283365,Action
short,Fire!,1901-10,tt0000355,Action
short,Stop Thief!,1901-10,tt0132534,Action
short,The Gordon Sisters Boxing,1901-4,tt0335124,Action
short,Een avontuur bij de maan,1902-9,tt0000417,Action
short,A Fight with Sledgehammers,1902-9,tt0906589,Action
short,The Great Train Robbery,1903-12,tt0000439,Action
short,Life of an American Fireman,1903-1,tt0000447,Action
short,A Desperate Poaching Affray,1903-7,tt0231445,Action
short,The Physical Culture Girl,1903-10,tt0347773,Action
short,New York Harbor Police Boat Patrol Capturing Pirates,1903-5,tt0368073,Action
short,Le ballon d'Andrée au pole nord,1903-1,tt0404804,Action
short,On Forbidden Ground,1903-1,tt0418994,Action
short,Rescue of Child from Indians,1903-9,tt0485038,Action
short,Trappers Crossing Bald Mountain,1903-9,tt0488230,Action
short,Settler's Home Life,1903-9,tt0488201,Action
short,Will the Express Overtake Them?,1903-11,tt1946517,Action
short,Railroad Smashup,1904-11,tt0000496,Action
short,Le voyage à travers l'impossible,1904-None,tt0000499,Action
short,Life of an American Fireman,1904-None,tt0812271,Action
short,Battle of Chemulpo Bay,1904-4,tt0847550,Action
short,Un coup d'oeil par étage,1904-3,tt1082187,Action
short,The Little Train Robbery,1905-9,tt0000521,Action
short,The Moonshiners,0-0,tt0000522,Action
short,The Train Wreckers,1905-11,tt0234913,Action
short,En moderne Søhelt,1907-10,tt1799086,Action
short,The Pay Train Robbery,1907-12,tt1954964,Action
short,The Planter's Wife,1908-10,tt0000741,Action
short,The Call of the Wild,1908-10,tt0000654,Action
short,The Red Girl,1908-9,tt0000747,Action
short,The Adventures of Dollie,1908-7,tt0000628,Action
short,The Zulu's Heart,1908-10,tt0000789,Action
short,The Guerrilla,1908-11,tt0000697,Action
short,The Count of Monte Cristo,1908-2,tt0000668,Action
short,A Woman's Way,1908-11,tt0000787,Action
short,The Girl and the Outlaw,1908-9,tt0000694,Action
short,The Greaser's Gauntlet,1908-8,tt0000695,Action
short,The Red Man and the Child,1908-7,tt0000748,Action
short,Men Boxing,1891-6,tt0241715,Action
short,The Boxing Cats (Prof. Welton's),1894-7,tt0219560,Action
short,Lasso Thrower,1894-10,tt1770693,Action
short,Mexican Knife Duel,1894-10,tt1770702,Action
short,Bataille de femmes,1896-4,tt1666737,Action
short,An Affair of Honor,1897-5,tt0216529,Action
short,Atlantic City Fire Department,1897-8,tt0217263,Action
short,The Little Reb,1897-2,tt0285297,Action
short,Fencing Contest from 'The Three Musketeers',1898-9,tt0308254,Action
short,Train Arriving at Bombay Station,0-0,tt0320653,Action
short,Lutteurs japonais,1898-2,tt6523144,Action
short,Attack on a China Mission,1900-11,tt0000273,Action
short,Guillaume Tell,0-0,tt0283365,Action
short,Fire!,1901-10,tt0000355,Action
short,Stop Thief!,1901-10,tt0132534,Action
short,The Gordon Sisters Boxing,1901-4,tt0335124,Action
short,Een avontuur bij de maan,1902-9,tt0000417,Action
short,A Fight with Sledgehammers,1902-9,tt0906589,Action
short,The Great Train Robbery,1903-12,tt0000439,Action
short,Life of an American Fireman,1903-1,tt0000447,Action
short,A Desperate Poaching Affray,1903-7,tt0231445,Action
short,The Physical Culture Girl,1903-10,tt0347773,Action
short,New York Harbor Police Boat Patrol Capturing Pirates,1903-5,tt0368073,Action
short,Le ballon d'Andrée au pole nord,1903-1,tt0404804,Action
short,On Forbidden Ground,1903-1,tt0418994,Action
short,Rescue of Child from Indians,1903-9,tt0485038,Action
short,Trappers Crossing Bald Mountain,1903-9,tt0488230,Action
short,Settler's Home Life,1903-9,tt0488201,Action
short,Will the Express Overtake Them?,1903-11,tt1946517,Action
short,Railroad Smashup,1904-11,tt0000496,Action
short,Le voyage à travers l'impossible,1904-None,tt0000499,Action
short,Life of an American Fireman,1904-None,tt0812271,Action
short,Battle of Chemulpo Bay,1904-4,tt0847550,Action
short,Un coup d'oeil par étage,1904-3,tt1082187,Action
short,The Little Train Robbery,1905-9,tt0000521,Action
short,The Moonshiners,0-0,tt0000522,Action
short,The Train Wreckers,1905-11,tt0234913,Action
short,En moderne Søhelt,1907-10,tt1799086,Action
short,The Pay Train Robbery,1907-12,tt1954964,Action
short,The Planter's Wife,1908-10,tt0000741,Action
short,The Call of the Wild,1908-10,tt0000654,Action
short,The Red Girl,1908-9,tt0000747,Action
short,The Adventures of Dollie,1908-7,tt0000628,Action
short,The Zulu's Heart,1908-10,tt0000789,Action
short,The Guerrilla,1908-11,tt0000697,Action
short,The Count of Monte Cristo,1908-2,tt0000668,Action
short,A Woman's Way,1908-11,tt0000787,Action
short,The Girl and the Outlaw,1908-9,tt0000694,Action
short,The Greaser's Gauntlet,1908-8,tt0000695,Action
short,The Red Man and the Child,1908-7,tt0000748,Action
short,Men Boxing,1891-6,tt0241715,Action
short,The Boxing Cats (Prof. Welton's),1894-7,tt0219560,Action
short,Lasso Thrower,1894-10,tt1770693,Action
short,Mexican Knife Duel,1894-10,tt1770702,Action
short,Bataille de femmes,1896-4,tt1666737,Action
short,An Affair of Honor,1897-5,tt0216529,Action
short,Atlantic City Fire Department,1897-8,tt0217263,Action
short,The Little Reb,1897-2,tt0285297,Action
short,Fencing Contest from 'The Three Musketeers',1898-9,tt0308254,Action
short,Train Arriving at Bombay Station,0-0,tt0320653,Action
short,Lutteurs japonais,1898-2,tt6523144,Action
short,Attack on a China Mission,1900-11,tt0000273,Action
short,Guillaume Tell,0-0,tt0283365,Action
short,Fire!,1901-10,tt0000355,Action
short,Stop Thief!,1901-10,tt0132534,Action
short,The Gordon Sisters Boxing,1901-4,tt0335124,Action
short,Een avontuur bij de maan,1902-9,tt0000417,Action
short,A Fight with Sledgehammers,1902-9,tt0906589,Action
short,The Great Train Robbery,1903-12,tt0000439,Action
short,Life of an American Fireman,1903-1,tt0000447,Action
short,A Desperate Poaching Affray,1903-7,tt0231445,Action
short,The Physical Culture Girl,1903-10,tt0347773,Action
short,New York Harbor Police Boat Patrol Capturing Pirates,1903-5,tt0368073,Action
short,Le ballon d'Andrée au pole nord,1903-1,tt0404804,Action
short,On Forbidden Ground,1903-1,tt0418994,Action
short,Rescue of Child from Indians,1903-9,tt0485038,Action
short,Trappers Crossing Bald Mountain,1903-9,tt0488230,Action
short,Settler's Home Life,1903-9,tt0488201,Action
short,Will the Express Overtake Them?,1903-11,tt1946517,Action
short,Railroad Smashup,1904-11,tt0000496,Action
short,Le voyage à travers l'impossible,1904-None,tt0000499,Action
short,Life of an American Fireman,1904-None,tt0812271,Action
short,Battle of Chemulpo Bay,1904-4,tt0847550,Action
short,Un coup d'oeil par étage,1904-3,tt1082187,Action
short,The Little Train Robbery,1905-9,tt0000521,Action
short,The Moonshiners,0-0,tt0000522,Action
short,The Train Wreckers,1905-11,tt0234913,Action
short,En moderne Søhelt,1907-10,tt1799086,Action
short,The Pay Train Robbery,1907-12,tt1954964,Action
short,The Planter's Wife,1908-10,tt0000741,Action
short,The Call of the Wild,1908-10,tt0000654,Action
short,The Red Girl,1908-9,tt0000747,Action
short,The Adventures of Dollie,1908-7,tt0000628,Action
short,The Zulu's Heart,1908-10,tt0000789,Action
short,The Guerrilla,1908-11,tt0000697,Action
short,The Count of Monte Cristo,1908-2,tt0000668,Action
short,A Woman's Way,1908-11,tt0000787,Action
short,The Girl and the Outlaw,1908-9,tt0000694,Action
short,The Greaser's Gauntlet,1908-8,tt0000695,Action
short,The Red Man and the Child,1908-7,tt0000748,Action
short,Men Boxing,1891-6,tt0241715,Action
short,The Boxing Cats (Prof. Welton's),1894-7,tt0219560,Action
short,Lasso Thrower,1894-10,tt1770693,Action
short,Mexican Knife Duel,1894-10,tt1770702,Action
short,Bataille de femmes,1896-4,tt1666737,Action
short,An Affair of Honor,1897-5,tt0216529,Action
short,Atlantic City Fire Department,1897-8,tt0217263,Action
short,The Little Reb,1897-2,tt0285297,Action
short,Fencing Contest from 'The Three Musketeers',1898-9,tt0308254,Action
short,Train Arriving at Bombay Station,0-0,tt0320653,Action
short,Lutteurs japonais,1898-2,tt6523144,Action
short,Attack on a China Mission,1900-11,tt0000273,Action
short,Guillaume Tell,0-0,tt0283365,Action
short,Fire!,1901-10,tt0000355,Action
short,Stop Thief!,1901-10,tt0132534,Action
short,The Gordon Sisters Boxing,1901-4,tt0335124,Action
short,Een avontuur bij de maan,1902-9,tt0000417,Action
short,A Fight with Sledgehammers,1902-9,tt0906589,Action
short,The Great Train Robbery,1903-12,tt0000439,Action
short,Life of an American Fireman,1903-1,tt0000447,Action
short,A Desperate Poaching Affray,1903-7,tt0231445,Action
short,The Physical Culture Girl,1903-10,tt0347773,Action
short,New York Harbor Police Boat Patrol Capturing Pirates,1903-5,tt0368073,Action
short,Le ballon d'Andrée au pole nord,1903-1,tt0404804,Action
short,On Forbidden Ground,1903-1,tt0418994,Action
short,Rescue of Child from Indians,1903-9,tt0485038,Action
short,Trappers Crossing Bald Mountain,1903-9,tt0488230,Action
short,Settler's Home Life,1903-9,tt0488201,Action
short,Will the Express Overtake Them?,1903-11,tt1946517,Action
short,Railroad Smashup,1904-11,tt0000496,Action
short,Le voyage à travers l'impossible,1904-None,tt0000499,Action
short,Life of an American Fireman,1904-None,tt0812271,Action
short,Battle of Chemulpo Bay,1904-4,tt0847550,Action
short,Un coup d'oeil par étage,1904-3,tt1082187,Action
short,The Little Train Robbery,1905-9,tt0000521,Action
short,The Moonshiners,0-0,tt0000522,Action
short,The Train Wreckers,1905-11,tt0234913,Action
short,En moderne Søhelt,1907-10,tt1799086,Action
short,The Pay Train Robbery,1907-12,tt1954964,Action
short,The Planter's Wife,1908-10,tt0000741,Action
short,The Call of the Wild,1908-10,tt0000654,Action
short,The Red Girl,1908-9,tt0000747,Action
short,The Adventures of Dollie,1908-7,tt0000628,Action
short,The Zulu's Heart,1908-10,tt0000789,Action
short,The Guerrilla,1908-11,tt0000697,Action
short,The Count of Monte Cristo,1908-2,tt0000668,Action
short,A Woman's Way,1908-11,tt0000787,Action
short,The Girl and the Outlaw,1908-9,tt0000694,Action
short,The Greaser's Gauntlet,1908-8,tt0000695,Action
short,The Red Man and the Child,1908-7,tt0000748,Action
short,Men Boxing,1891-6,tt0241715,Action
short,The Boxing Cats (Prof. Welton's),1894-7,tt0219560,Action
short,Lasso Thrower,1894-10,tt1770693,Action
short,Mexican Knife Duel,1894-10,tt1770702,Action
short,Bataille de femmes,1896-4,tt1666737,Action
short,An Affair of Honor,1897-5,tt0216529,Action
short,Atlantic City Fire Department,1897-8,tt0217263,Action
short,The Little Reb,1897-2,tt0285297,Action
short,Fencing Contest from 'The Three Musketeers',1898-9,tt0308254,Action
short,Train Arriving at Bombay Station,0-0,tt0320653,Action
short,Lutteurs japonais,1898-2,tt6523144,Action
short,Attack on a China Mission,1900-11,tt0000273,Action
short,Guillaume Tell,0-0,tt0283365,Action
short,Fire!,1901-10,tt0000355,Action
short,Stop Thief!,1901-10,tt0132534,Action
short,The Gordon Sisters Boxing,1901-4,tt0335124,Action
short,Een avontuur bij de maan,1902-9,tt0000417,Action
short,A Fight with Sledgehammers,1902-9,tt0906589,Action
short,The Great Train Robbery,1903-12,tt0000439,Action
short,Life of an American Fireman,1903-1,tt0000447,Action
short,A Desperate Poaching Affray,1903-7,tt0231445,Action
short,The Physical Culture Girl,1903-10,tt0347773,Action
short,New York Harbor Police Boat Patrol Capturing Pirates,1903-5,tt0368073,Action
short,Le ballon d'Andrée au pole nord,1903-1,tt0404804,Action
